[Curriculum 1 Type 0 Episode 940]	avg rewards : 9.003,	avg loss: : nan,	buffer size : 1859,	epsilon : 20.1% 
[Curriculum 1 Type 0 Episode 960]	avg rewards : 9.014,	avg loss: : nan,	buffer size : 1894,	epsilon : 19.8% 
[Curriculum 1 Type 0 Episode 980]	avg rewards : 9.024,	avg loss: : nan,	buffer size : 1933,	epsilon : 19.4% 
[Curriculum 1 Type 0 Episode 1000]	avg rewards : 9.032,	avg loss: : nan,	buffer size : 1967,	epsilon : 19.0% 
[Curriculum 1 Type 0 Episode 20]	avg rewards : 10.000,	avg loss: : nan,	buffer size : 39,	epsilon : 19.6% 
[Curriculum 1 Type 0 Episode 40]	avg rewards : 10.000,	avg loss: : nan,	buffer size : 72,	epsilon : 19.3% 
[Curriculum 1 Type 0 Episode 60]	avg rewards : 9.756,	avg loss: : nan,	buffer size : 118,	epsilon : 18.9% 
[Curriculum 1 Type 0 Episode 80]	avg rewards : 9.672,	avg loss: : nan,	buffer size : 165,	epsilon : 18.5% 
[Curriculum 1 Type 0 Episode 100]	avg rewards : 9.630,	avg loss: : nan,	buffer size : 201,	epsilon : 18.2% 
[Curriculum 1 Type 0 Episode 120]	avg rewards : 9.485,	avg loss: : nan,	buffer size : 237,	epsilon : 17.9% 
[Curriculum 1 Type 0 Episode 140]	avg rewards : 9.570,	avg loss: : nan,	buffer size : 278,	epsilon : 17.5% 
[Curriculum 1 Type 0 Episode 160]	avg rewards : 9.631,	avg loss: : nan,	buffer size : 316,	epsilon : 17.2% 
[Curriculum 1 Type 0 Episode 180]	avg rewards : 9.677,	avg loss: : nan,	buffer size : 353,	epsilon : 16.9% 
[Curriculum 1 Type 0 Episode 200]	avg rewards : 9.713,	avg loss: : nan,	buffer size : 386,	epsilon : 16.6% 
[Curriculum 1 Type 0 Episode 220]	avg rewards : 9.682,	avg loss: : nan,	buffer size : 424,	epsilon : 16.2% 
[Curriculum 1 Type 0 Episode 240]	avg rewards : 9.710,	avg loss: : nan,	buffer size : 470,	epsilon : 15.9% 
[Curriculum 1 Type 0 Episode 260]	avg rewards : 9.685,	avg loss: : nan,	buffer size : 503,	epsilon : 15.6% 
[Curriculum 1 Type 0 Episode 280]	avg rewards : 9.709,	avg loss: : nan,	buffer size : 542,	epsilon : 15.4% 
[Curriculum 1 Type 0 Episode 300]	avg rewards : 9.730,	avg loss: : nan,	buffer size : 586,	epsilon : 15.1% 
[Curriculum 1 Type 0 Episode 320]	avg rewards : 9.708,	avg loss: : nan,	buffer size : 621,	epsilon : 14.8% 
[Curriculum 1 Type 0 Episode 340]	avg rewards : 9.726,	avg loss: : nan,	buffer size : 658,	epsilon : 14.5% 
[Curriculum 1 Type 0 Episode 360]	avg rewards : 9.707,	avg loss: : nan,	buffer size : 694,	epsilon : 14.3% 
[Curriculum 1 Type 0 Episode 380]	avg rewards : 9.695,	avg loss: : nan,	buffer size : 743,	epsilon : 14.0% 
[Curriculum 1 Type 0 Episode 400]	avg rewards : 9.591,	avg loss: : nan,	buffer size : 782,	epsilon : 13.7% 
[Curriculum 1 Type 0 Episode 420]	avg rewards : 9.581,	avg loss: : nan,	buffer size : 822,	epsilon : 13.5% 
[Curriculum 1 Type 0 Episode 440]	avg rewards : 9.601,	avg loss: : nan,	buffer size : 866,	epsilon : 13.2% 
[Curriculum 1 Type 0 Episode 460]	avg rewards : 9.592,	avg loss: : nan,	buffer size : 899,	epsilon : 13.0% 
[Curriculum 1 Type 0 Episode 480]	avg rewards : 9.610,	avg loss: : nan,	buffer size : 935,	epsilon : 12.8% 
[Curriculum 1 Type 0 Episode 500]	avg rewards : 9.626,	avg loss: : nan,	buffer size : 972,	epsilon : 12.5% 
[Curriculum 1 Type 0 Episode 520]	avg rewards : 9.617,	avg loss: : nan,	buffer size : 1009,	epsilon : 12.3% 
[Curriculum 1 Type 0 Episode 540]	avg rewards : 9.631,	avg loss: : nan,	buffer size : 1039,	epsilon : 12.1% 
[Curriculum 1 Type 0 Episode 560]	avg rewards : 9.623,	avg loss: : nan,	buffer size : 1079,	epsilon : 11.9% 
[Curriculum 1 Type 0 Episode 580]	avg rewards : 9.597,	avg loss: : nan,	buffer size : 1121,	epsilon : 11.6% 
[Curriculum 1 Type 0 Episode 600]	avg rewards : 9.590,	avg loss: : nan,	buffer size : 1166,	epsilon : 11.4% 
[Curriculum 1 Type 0 Episode 620]	avg rewards : 9.571,	avg loss: : nan,	buffer size : 1204,	epsilon : 11.2% 
[Curriculum 1 Type 0 Episode 640]	avg rewards : 9.585,	avg loss: : nan,	buffer size : 1235,	epsilon : 11.0% 
[Curriculum 1 Type 0 Episode 660]	avg rewards : 9.598,	avg loss: : nan,	buffer size : 1273,	epsilon : 10.8% 
[Curriculum 1 Type 0 Episode 680]	avg rewards : 9.592,	avg loss: : nan,	buffer size : 1310,	epsilon : 10.6% 
[Curriculum 1 Type 0 Episode 700]	avg rewards : 9.586,	avg loss: : nan,	buffer size : 1351,	epsilon : 10.4% 
[Curriculum 1 Type 0 Episode 720]	avg rewards : 9.598,	avg loss: : nan,	buffer size : 1382,	epsilon : 10.2% 
[Curriculum 1 Type 0 Episode 740]	avg rewards : 9.592,	avg loss: : nan,	buffer size : 1418,	epsilon : 10.1% 
[Curriculum 1 Type 0 Episode 760]	avg rewards : 9.603,	avg loss: : nan,	buffer size : 1459,	epsilon : 9.9% 
[Curriculum 1 Type 0 Episode 780]	avg rewards : 9.614,	avg loss: : nan,	buffer size : 1494,	epsilon : 9.7% 
[Curriculum 1 Type 0 Episode 800]	avg rewards : 9.593,	avg loss: : nan,	buffer size : 1523,	epsilon : 9.5% 
[Curriculum 1 Type 0 Episode 820]	avg rewards : 9.591,	avg loss: : nan,	buffer size : 1564,	epsilon : 9.4% 
[Curriculum 1 Type 0 Episode 840]	avg rewards : 9.588,	avg loss: : nan,	buffer size : 1605,	epsilon : 9.2% 
[Curriculum 1 Type 0 Episode 860]	avg rewards : 9.584,	avg loss: : nan,	buffer size : 1644,	epsilon : 9.0% 
[Curriculum 1 Type 0 Episode 880]	avg rewards : 9.593,	avg loss: : nan,	buffer size : 1687,	epsilon : 8.9% 
[Curriculum 1 Type 0 Episode 900]	avg rewards : 9.603,	avg loss: : nan,	buffer size : 1722,	epsilon : 8.7% 
[Curriculum 1 Type 0 Episode 920]	avg rewards : 9.612,	avg loss: : nan,	buffer size : 1761,	epsilon : 8.6% 
[Curriculum 1 Type 0 Episode 940]	avg rewards : 9.607,	avg loss: : nan,	buffer size : 1801,	epsilon : 8.4% 
[Curriculum 1 Type 0 Episode 960]	avg rewards : 9.615,	avg loss: : nan,	buffer size : 1839,	epsilon : 8.3% 
